"";"id_url";"url";"url2";"data";"titulo";"empresa1";"empresa2";"empresa3";"empresa4";"empresa5";"ticker1";"ticker2";"ticker3";"ticker4";"ticker5";"peso1";"peso2";"peso3";"peso4";"peso5";"data_temp";"data_hora";"dia";"mes";"ano";"data_completa";"fonte_noticia";"id_noticia";"url_noticia";"data_noticia";"id_carteira";"data_carteira";"validade_carteira";"corretora"
"175";175;"https://www.moneytimes.com.br/elite-inclui-vale-e-gerdau-em-sua-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/elite-inclui-vale-e-gerdau-em-sua-carteira-recomendada-semanal/""";"17/08/2020 - 9:17";"Elite inclui Vale e Gerdau em sua carteira recomendada semanal";"Carrefour";"Hypera";"CSN";"Vale";"Gerdau";"CRFB3";"HYPE3";"CSNA3";"VALE3";"GGBR4";"20";"20";"20";"20";"20";"17/08/2020";2020-08-17;"17";"08";"2020";"17-08-2020";"Money Times";175;"https://www.moneytimes.com.br/elite-inclui-vale-e-gerdau-em-sua-carteira-recomendada-semanal/";2020-08-17;175;2020-08-17;2020-08-22;"ELITE CCVM LTDA"
"176";176;"https://www.moneytimes.com.br/necton-aposta-em-cinco-novas-acoes-para-a-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/necton-aposta-em-cinco-novas-acoes-para-a-carteira-recomendada-semanal/""";"17/08/2020 - 10:26";"Necton aposta em cinco novas ações para a carteira recomendada semanal";"Hering";"Marfrig";"Taesa";"Arezzo";"JHSF";"HGTX3";"MRFG3";"TAEE11";"ARZZ3";"JHSF3";"20";"20";"20";"20";"20";"17/08/2020";2020-08-17;"17";"08";"2020";"17-08-2020";"Money Times";176;"https://www.moneytimes.com.br/necton-aposta-em-cinco-novas-acoes-para-a-carteira-recomendada-semanal/";2020-08-17;176;2020-08-17;2020-08-22;"NECTON INVESTIMENTOS S.A. CVMC"
"177";177;"https://www.moneytimes.com.br/necton-refaz-aposta-na-randon-e-troca-quatro-outras-acoes-em-carteira-semanal/";"""https://www.moneytimes.com.br/necton-refaz-aposta-na-randon-e-troca-quatro-outras-acoes-em-carteira-semanal/""";"20/07/2020 - 9:31";"Necton refaz aposta na Randon e troca quatro outras ações em carteira semanal";"Randon";"Vivara";"Itaúsa";"Direcional";"Aliansce Sonae";"RAPT4";"VIVA3";"ITSA4";"DIRR3";"ALSO3";"20";"20";"20";"20";"20";"20/07/2020";2020-07-20;"20";"07";"2020";"20-07-2020";"Money Times";177;"https://www.moneytimes.com.br/necton-refaz-aposta-na-randon-e-troca-quatro-outras-acoes-em-carteira-semanal/";2020-07-20;177;2020-07-20;2020-07-25;"NECTON INVESTIMENTOS S.A. CVMC"
"178";178;"https://www.moneytimes.com.br/mycap-retira-petrorio-lojas-americanas-e-cosan-da-carteira-semanal-veja-a-nova-composicao/";"""https://www.moneytimes.com.br/mycap-retira-petrorio-lojas-americanas-e-cosan-da-carteira-semanal-veja-a-nova-composicao/""";"20/07/2020 - 10:32";"MyCap retira Petrorio, Lojas Americanas e Cosan da carteira semanal; veja a nova composição";"Itaú Unibanco";"Eztec";"B2W";"Unidas";"Rumo";"ITUB4";"EZTC3";"BTOW3";"LCAM3";"RAIL3";"20";"20";"20";"20";"20";"20/07/2020";2020-07-20;"20";"07";"2020";"20-07-2020";"Money Times";178;"https://www.moneytimes.com.br/mycap-retira-petrorio-lojas-americanas-e-cosan-da-carteira-semanal-veja-a-nova-composicao/";2020-07-20;178;2020-07-20;2020-07-25;"ICAP DO BRASIL CTVM LTDA"
"179";179;"https://www.moneytimes.com.br/xp-faz-duas-alteracoes-em-sua-carteira-semanal/";"""https://www.moneytimes.com.br/xp-faz-duas-alteracoes-em-sua-carteira-semanal/""";"10/07/2020 - 20:25";"XP faz duas alterações em sua carteira semanal";"Hering";"Iguatemi";"Klabin";"IRB Brasil";"Magazine Luiza";"HGTX3";"IGTA3";"KLBN11";"IRBR3";"MGLU3";"20";"20";"20";"20";"20";"10/07/2020";2020-07-10;"10";"07";"2020";"10-07-2020";"Money Times";179;"https://www.moneytimes.com.br/xp-faz-duas-alteracoes-em-sua-carteira-semanal/";2020-07-10;179;2020-07-10;2020-07-15;"XP INVESTIMENTOS CCTVM S/A"
"180";180;"https://www.moneytimes.com.br/guide-retira-cogna-e-itausa-da-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/guide-retira-cogna-e-itausa-da-carteira-recomendada-semanal/""";"10/08/2020 - 16:30";"Guide retira Cogna e Itaúsa da carteira recomendada semanal";"B3";"JBS";"BTG Pactual";"Lojas Americanas";"Via Varejo";"B3SA3";"JBSS3";"BPAC11";"LAME4";"VVAR3";"20";"20";"20";"20";"20";"10/08/2020";2020-08-10;"10";"08";"2020";"10-08-2020";"Money Times";180;"https://www.moneytimes.com.br/guide-retira-cogna-e-itausa-da-carteira-recomendada-semanal/";2020-08-10;180;2020-08-10;2020-08-15;"GUIDE INVESTIMENTOS SA CORRETORA DE VALORES"
"181";181;"https://www.moneytimes.com.br/guide-troca-cyrela-e-petrobras-por-ccr-e-grendene-em-carteira-semanal/";"""https://www.moneytimes.com.br/guide-troca-cyrela-e-petrobras-por-ccr-e-grendene-em-carteira-semanal/""";"13/07/2020 - 16:32";"Guide troca Cyrela e Petrobras por CCR e Grendene em carteira semanal";"B2W";"B3";"BTG Pactual";"CCR";"Grendene";"BTOW3";"B3SA3";"BPAC11";"CCRO3";"GRND3";"20";"20";"20";"20";"20";"13/07/2020";2020-07-13;"13";"07";"2020";"13-07-2020";"Money Times";181;"https://www.moneytimes.com.br/guide-troca-cyrela-e-petrobras-por-ccr-e-grendene-em-carteira-semanal/";2020-07-13;181;2020-07-13;2020-07-18;"GUIDE INVESTIMENTOS SA CORRETORA DE VALORES"
"182";182;"https://www.moneytimes.com.br/veja-os-cinco-ativos-selecionados-pela-terra-investimentos-para-a-semana/";"""https://www.moneytimes.com.br/veja-os-cinco-ativos-selecionados-pela-terra-investimentos-para-a-semana/""";"17/08/2020 - 10:11";"Veja os cinco ativos selecionados pela Terra Investimentos para a semana";"Lojas Renner";"BR Distribuidora";"Banco do Brasil";"JBS";"Iguatemi";"LREN3";"BRDT3";"BBAS3";"JBSS3";"IGTA3";"20";"20";"20";"20";"20";"17/08/2020";2020-08-17;"17";"08";"2020";"17-08-2020";"Money Times";182;"https://www.moneytimes.com.br/veja-os-cinco-ativos-selecionados-pela-terra-investimentos-para-a-semana/";2020-08-17;182;2020-08-17;2020-08-22;"TERRA INVESTIMENTOS DTVM LTDA"
"183";183;"https://www.moneytimes.com.br/ativa-faz-duas-trocas-em-sua-carteira-recomendada-semanal-veja/";"""https://www.moneytimes.com.br/ativa-faz-duas-trocas-em-sua-carteira-recomendada-semanal-veja/""";"10/08/2020 - 13:14";"Ativa faz duas trocas em sua carteira recomendada semanal; veja";"Petrorio";"BRF";"Camil";"WEG";"NotreDame";"PRIO3";"BRFS3";"CAML3";"WEGE3";"GNDI3";"20";"20";"20";"20";"20";"10/08/2020";2020-08-10;"10";"08";"2020";"10-08-2020";"Money Times";183;"https://www.moneytimes.com.br/ativa-faz-duas-trocas-em-sua-carteira-recomendada-semanal-veja/";2020-08-10;183;2020-08-10;2020-08-15;"ATIVA INVESTIMENTOS S/A CTCV"
"184";184;"https://www.moneytimes.com.br/terra-atualiza-carteira-semanal-com-3-novas-acoes/";"""https://www.moneytimes.com.br/terra-atualiza-carteira-semanal-com-3-novas-acoes/""";"10/07/2020 - 11:13";"Terra atualiza carteira semanal com 3 novas ações";"Cemig";"Suzano";"Banco do Brasil";"JBS";"Iguatemi";"CMIG4";"SUZB3";"BBAS3";"JBSS3";"IGTA3";"20";"20";"20";"20";"20";"10/07/2020";2020-07-10;"10";"07";"2020";"10-07-2020";"Money Times";184;"https://www.moneytimes.com.br/terra-atualiza-carteira-semanal-com-3-novas-acoes/";2020-07-10;184;2020-07-10;2020-07-15;"TERRA INVESTIMENTOS DTVM LTDA"
"185";185;"https://www.moneytimes.com.br/ativa-retira-jsl-e-equatorial-e-insere-imc-e-itau-em-sua-carteira-semanal/";"""https://www.moneytimes.com.br/ativa-retira-jsl-e-equatorial-e-insere-imc-e-itau-em-sua-carteira-semanal/""";"13/07/2020 - 11:32";"Ativa retira JSL e Equatorial e insere IMC e Itaú em sua carteira semanal";"IMC";"Itaú Unibanco";"Camil";"WEG";"MRV";"MEAL3";"ITUB4";"CAML3";"WEGE3";"MRVE3";"20";"20";"20";"20";"20";"13/07/2020";2020-07-13;"13";"07";"2020";"13-07-2020";"Money Times";185;"https://www.moneytimes.com.br/ativa-retira-jsl-e-equatorial-e-insere-imc-e-itau-em-sua-carteira-semanal/";2020-07-13;185;2020-07-13;2020-07-18;"ATIVA INVESTIMENTOS S/A CTCV"
"186";186;"https://www.moneytimes.com.br/guide-aposta-em-cyrela-para-carteira-semanal-veja-o-portfolio-completo/";"""https://www.moneytimes.com.br/guide-aposta-em-cyrela-para-carteira-semanal-veja-o-portfolio-completo/""";"06/07/2020 - 16:06";"Guide aposta em Cyrela para carteira semanal; veja o portfólio completo";"B2W";"B3";"BTG Pactual";"Cyrela";"Petrobras";"BTOW3";"B3SA3";"BPAC11";"CYRE3";"PETR4";"20";"20";"20";"20";"20";"06/07/2020";2020-07-06;"06";"07";"2020";"06-07-2020";"Money Times";186;"https://www.moneytimes.com.br/guide-aposta-em-cyrela-para-carteira-semanal-veja-o-portfolio-completo/";2020-07-06;186;2020-07-06;2020-07-11;"GUIDE INVESTIMENTOS SA CORRETORA DE VALORES"
"187";187;"https://www.moneytimes.com.br/elite-renova-carteira-semanal-apostando-em-retomada-com-papeis-de-siderurgicas/";"""https://www.moneytimes.com.br/elite-renova-carteira-semanal-apostando-em-retomada-com-papeis-de-siderurgicas/""";"06/07/2020 - 11:48";"Elite renova carteira semanal apostando em retomada com siderurgia e construção";"Cosan";"Gerdau";"Magazine Luiza";"Tenda";"Totvs";"CSAN3";"GGBR4";"MGLU3";"TEND3";"TOTS3";"20";"20";"20";"20";"20";"06/07/2020";2020-07-06;"06";"07";"2020";"06-07-2020";"Money Times";187;"https://www.moneytimes.com.br/elite-renova-carteira-semanal-apostando-em-retomada-com-papeis-de-siderurgicas/";2020-07-06;187;2020-07-06;2020-07-11;"ELITE CCVM LTDA"
"188";188;"https://www.moneytimes.com.br/guide-realiza-tres-troca-em-sua-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/guide-realiza-tres-troca-em-sua-carteira-recomendada-semanal/""";"03/08/2020 - 17:35";"Guide realiza três troca em sua carteira recomendada semanal";"Cogna";"Itaúsa";"BTG Pactual";"Lojas Americanas";"Via Varejo";"COGN3";"ITSA4";"BPAC11";"LAME4";"VVAR3";"20";"20";"20";"20";"20";"03/08/2020";2020-08-03;"03";"08";"2020";"03-08-2020";"Money Times";188;"https://www.moneytimes.com.br/guide-realiza-tres-troca-em-sua-carteira-recomendada-semanal/";2020-08-03;188;2020-08-03;2020-08-08;"GUIDE INVESTIMENTOS SA CORRETORA DE VALORES"
"189";189;"https://www.moneytimes.com.br/necton-seleciona-5-novas-acoes-para-a-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/necton-seleciona-5-novas-acoes-para-a-carteira-recomendada-semanal/""";"03/08/2020 - 11:57";"Necton seleciona 5 novas ações para a carteira recomendada semanal";"Duratex";"Cyrela";"Randon";"Movida";"Embraer";"DTEX3";"CYRE3";"RAPT4";"MOVI3";"ENBR3";"20";"20";"20";"20";"20";"03/08/2020";2020-08-03;"03";"08";"2020";"03-08-2020";"Money Times";189;"https://www.moneytimes.com.br/necton-seleciona-5-novas-acoes-para-a-carteira-recomendada-semanal/";2020-08-03;189;2020-08-03;2020-08-08;"NECTON INVESTIMENTOS S.A. CVMC"
"190";190;"https://www.moneytimes.com.br/mycap-sugere-3-novas-acoes-na-carteira-semanal-confira-o-portfolio/";"""https://www.moneytimes.com.br/mycap-sugere-3-novas-acoes-na-carteira-semanal-confira-o-portfolio/""";"06/07/2020 - 7:14";"MyCap sugere 3 novas ações na carteira semanal; confira o portfólio";"Itaú Unibanco";"Minerva";"BR Distribuidora";"Lojas Americanas";"Copel";"ITUB4";"BEEF3";"BRDT3";"LAME4";"CPLE6";"20";"20";"20";"20";"20";"06/07/2020";2020-07-06;"06";"07";"2020";"06-07-2020";"Money Times";190;"https://www.moneytimes.com.br/mycap-sugere-3-novas-acoes-na-carteira-semanal-confira-o-portfolio/";2020-07-06;190;2020-07-06;2020-07-11;"ICAP DO BRASIL CTVM LTDA"
"191";191;"https://www.moneytimes.com.br/veja-o-portfolio-recomendado-da-nova-futura-para-a-semana/";"""https://www.moneytimes.com.br/veja-o-portfolio-recomendado-da-nova-futura-para-a-semana/""";"10/08/2020 - 10:34";"Veja o portfólio recomendado da Nova Futura para a semana";"Alupar";"BRF";"Copasa";"Lojas Renner";"São Martinho";"ALUP11";"BRFS3";"CSMG3";"LREN3";"SMTO3";"20";"20";"20";"20";"20";"10/08/2020";2020-08-10;"10";"08";"2020";"10-08-2020";"Money Times";191;"https://www.moneytimes.com.br/veja-o-portfolio-recomendado-da-nova-futura-para-a-semana/";2020-08-10;191;2020-08-10;2020-08-15;"NOVA FUTURA CTVM LTDA"
"192";192;"https://www.moneytimes.com.br/nova-futura-volta-a-atualizar-a-carteira-semanal-veja-os-ativos-sugeridos-pela-corretora/";"""https://www.moneytimes.com.br/nova-futura-volta-a-atualizar-a-carteira-semanal-veja-os-ativos-sugeridos-pela-corretora/""";"06/07/2020 - 13:30";"Nova Futura volta a atualizar a carteira semanal; veja os ativos sugeridos pela corretora";"Engie Brasil";"Gerdau";"Itaú Unibanco";"Vivo";"Weg";"EGIE3";"GGBR4";"ITUB4";"VIVT4";"WEGE3";"20";"20";"20";"20";"20";"06/07/2020";2020-07-06;"06";"07";"2020";"06-07-2020";"Money Times";192;"https://www.moneytimes.com.br/nova-futura-volta-a-atualizar-a-carteira-semanal-veja-os-ativos-sugeridos-pela-corretora/";2020-07-06;192;2020-07-06;2020-07-11;"NOVA FUTURA CTVM LTDA"
"193";193;"https://www.moneytimes.com.br/xp-mantem-acoes-do-irb-em-carteira-semanal-e-troca-outros-3-ativos/";"""https://www.moneytimes.com.br/xp-mantem-acoes-do-irb-em-carteira-semanal-e-troca-outros-3-ativos/""";"06/07/2020 - 7:31";"XP mantém ações do IRB em carteira semanal e troca outros 3 ativos";"Minerva";"Cosan";"Klabin";"IRB Brasil";"Magazine Luiza";"BEEF3";"CSAN3";"KLBN11";"IRBR3";"MGLU3";"20";"20";"20";"20";"20";"06/07/2020";2020-07-06;"06";"07";"2020";"06-07-2020";"Money Times";193;"https://www.moneytimes.com.br/xp-mantem-acoes-do-irb-em-carteira-semanal-e-troca-outros-3-ativos/";2020-07-06;193;2020-07-06;2020-07-11;"XP INVESTIMENTOS CCTVM S/A"
"194";194;"https://www.moneytimes.com.br/terra-mantem-toda-a-carteira-semanal-mesmo-perdendo-do-ibovespa/";"""https://www.moneytimes.com.br/terra-mantem-toda-a-carteira-semanal-mesmo-perdendo-do-ibovespa/""";"03/07/2020 - 15:40";"Terra mantém toda a carteira semanal, mesmo perdendo do Ibovespa";"Energias do Brasil";"Bradespar";"JBS";"Lojas Renner";"Iguatemi";"ENBR3";"BRAP4";"JBSS3";"LREN3";"IGTA3";"20";"20";"20";"20";"20";"03/07/2020";2020-07-03;"03";"07";"2020";"03-07-2020";"Money Times";194;"https://www.moneytimes.com.br/terra-mantem-toda-a-carteira-semanal-mesmo-perdendo-do-ibovespa/";2020-07-03;194;2020-07-03;2020-07-08;"TERRA INVESTIMENTOS DTVM LTDA"
"195";195;"https://www.moneytimes.com.br/elite-mantem-suzano-e-troca-quatro-acoes-na-carteira-recomendada-da-semana/";"""https://www.moneytimes.com.br/elite-mantem-suzano-e-troca-quatro-acoes-na-carteira-recomendada-da-semana/""";"10/08/2020 - 9:21";"Elite mantém Suzano e troca quatro ações na carteira recomendada da semana";"Carrefour";"Hypera";"CSN";"Klabin";"Suzano";"CRFB3";"HYPE3";"CSNA3";"KLBN11";"SUZB3";"20";"20";"20";"20";"20";"10/08/2020";2020-08-10;"10";"08";"2020";"10-08-2020";"Money Times";195;"https://www.moneytimes.com.br/elite-mantem-suzano-e-troca-quatro-acoes-na-carteira-recomendada-da-semana/";2020-08-10;195;2020-08-10;2020-08-15;"ELITE CCVM LTDA"
"196";196;"https://www.moneytimes.com.br/ativa-troca-magazine-luiza-por-alpargatas-na-carteira-recomendada-da-semana/";"""https://www.moneytimes.com.br/ativa-troca-magazine-luiza-por-alpargatas-na-carteira-recomendada-da-semana/""";"03/08/2020 - 10:42";"Ativa troca Magazine Luiza por Alpargatas na carteira recomendada da semana";"Alpargatas";"Equatorial";"Camil";"WEG";"NotreDame";"ALPA3";"EQTL3";"CAML3";"WEGE3";"GNDI3";"20";"20";"20";"20";"20";"03/08/2020";2020-08-03;"03";"08";"2020";"03-08-2020";"Money Times";196;"https://www.moneytimes.com.br/ativa-troca-magazine-luiza-por-alpargatas-na-carteira-recomendada-da-semana/";2020-08-03;196;2020-08-03;2020-08-08;"ATIVA INVESTIMENTOS S/A CTCV"
"197";197;"https://www.moneytimes.com.br/elite-mantem-aposta-na-b2w-em-sua-carteira-recomendada-semanal-veja/";"""https://www.moneytimes.com.br/elite-mantem-aposta-na-b2w-em-sua-carteira-recomendada-semanal-veja/""";"27/07/2020 - 9:59";"Elite mantém aposta na B2W em sua carteira recomendada semanal; veja";"Gerdau";"Magazine Luiza";"B2W";"Sinqia";"Suzano";"GGBR4";"MGLU3";"BTOW3";"SQIA3";"SUZB3";"20";"20";"20";"20";"20";"27/07/2020";2020-07-27;"27";"07";"2020";"27-07-2020";"Money Times";197;"https://www.moneytimes.com.br/elite-mantem-aposta-na-b2w-em-sua-carteira-recomendada-semanal-veja/";2020-07-27;197;2020-07-27;2020-08-01;"ELITE CCVM LTDA"
"198";198;"https://www.moneytimes.com.br/terra-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/terra-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/""";"24/07/2020 - 15:15";"Terra realiza duas trocas em sua carteira recomendada semanal";"Lojas Renner";"BR Distribuidora";"Banco do Brasil";"JBS";"Iguatemi";"LREN3";"BRDT3";"BBAS3";"JBSS3";"IGTA3";"20";"20";"20";"20";"20";"24/07/2020";2020-07-24;"24";"07";"2020";"24-07-2020";"Money Times";198;"https://www.moneytimes.com.br/terra-realiza-duas-trocas-em-sua-carteira-recomendada-semanal/";2020-07-24;198;2020-07-24;2020-07-29;"TERRA INVESTIMENTOS DTVM LTDA"
"199";199;"https://www.moneytimes.com.br/veja-as-acoes-selecionadas-pela-terra-para-bater-o-ibovespa-na-semana/";"""https://www.moneytimes.com.br/veja-as-acoes-selecionadas-pela-terra-para-bater-o-ibovespa-na-semana/""";"31/07/2020 - 9:59";"Veja as ações selecionadas pela Terra para bater o Ibovespa na semana";"Lojas Renner";"BR Distribuidora";"Banco do Brasil";"JBS";"Iguatemi";"LREN3";"BRDT3";"BBAS3";"JBSS3";"IGTA3";"20";"20";"20";"20";"20";"31/07/2020";2020-07-31;"31";"07";"2020";"31-07-2020";"Money Times";199;"https://www.moneytimes.com.br/veja-as-acoes-selecionadas-pela-terra-para-bater-o-ibovespa-na-semana/";2020-07-31;199;2020-07-31;2020-08-05;"TERRA INVESTIMENTOS DTVM LTDA"
"200";200;"https://www.moneytimes.com.br/btg-retira-hapvida-e-petrorio-do-portfolio-semanal-veja-as-novidades/";"""https://www.moneytimes.com.br/btg-retira-hapvida-e-petrorio-do-portfolio-semanal-veja-as-novidades/""";"03/08/2020 - 10:22";"BTG retira Hapvida e Petrorio do portfólio semanal; veja as novidades";"B2W";"Equatorial";"Cyrela";"Suzano";"SulAmerica";"BTOW3";"EQTL3";"CYRE3";"SUZB3";"SULA11";"20";"20";"20";"20";"20";"03/08/2020";2020-08-03;"03";"08";"2020";"03-08-2020";"Money Times";200;"https://www.moneytimes.com.br/btg-retira-hapvida-e-petrorio-do-portfolio-semanal-veja-as-novidades/";2020-08-03;200;2020-08-03;2020-08-08;"BTG PACTUAL CTVM S/A"
"201";201;"https://www.moneytimes.com.br/elite-mantem-apenas-cogna-na-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/elite-mantem-apenas-cogna-na-carteira-recomendada-semanal/""";"20/07/2020 - 10:45";"Elite mantém apenas Cogna na carteira recomendada semanal";"Cogna";"BTG Pactual";"B2W";"Marfrig";"Via Varejo";"COGN3";"BPAC11";"BTOW3";"MRFG3";"VVAR3";"20";"20";"20";"20";"20";"20/07/2020";2020-07-20;"20";"07";"2020";"20-07-2020";"Money Times";201;"https://www.moneytimes.com.br/elite-mantem-apenas-cogna-na-carteira-recomendada-semanal/";2020-07-20;201;2020-07-20;2020-07-25;"ELITE CCVM LTDA"
"202";202;"https://www.moneytimes.com.br/mycap-troca-quatro-acoes-em-sua-carteira-recomendado-para-a-semana/";"""https://www.moneytimes.com.br/mycap-troca-quatro-acoes-em-sua-carteira-recomendado-para-a-semana/""";"27/07/2020 - 10:22";"Mycap troca quatro ações em sua carteira recomendada para a semana";"Magazine Luiza";"Vale";"Petrorio";"Unidas";"JHSF";"MGLU3";"VALE3";"PRIO3";"LCAM3";"JHSF3";"20";"20";"20";"20";"20";"27/07/2020";2020-07-27;"27";"07";"2020";"27-07-2020";"Money Times";202;"https://www.moneytimes.com.br/mycap-troca-quatro-acoes-em-sua-carteira-recomendado-para-a-semana/";2020-07-27;202;2020-07-27;2020-08-01;"ICAP DO BRASIL CTVM LTDA"
"203";203;"https://www.moneytimes.com.br/necton-renova-toda-a-carteira-e-busca-alta-de-quase-14-nesta-semana/";"""https://www.moneytimes.com.br/necton-renova-toda-a-carteira-e-busca-alta-de-quase-14-nesta-semana/""";"22/06/2020 - 12:41";"Necton renova toda a carteira e busca alta de quase 14% nesta semana";"Centauro";"B3";"Mitre";"Localiza";"NotreDame";"CNTO3";"B3SA3";"MTRE3";"RENT3";"GNDI3";"20";"20";"20";"20";"20";"22/06/2020";2020-06-22;"22";"06";"2020";"22-06-2020";"Money Times";203;"https://www.moneytimes.com.br/necton-renova-toda-a-carteira-e-busca-alta-de-quase-14-nesta-semana/";2020-06-22;203;2020-06-22;2020-06-27;"NECTON INVESTIMENTOS S.A. CVMC"
"204";204;"https://www.moneytimes.com.br/guide-troca-b2w-e-equatorial-por-duratex-e-minerva-na-carteira-recomendada-da-semana/";"""https://www.moneytimes.com.br/guide-troca-b2w-e-equatorial-por-duratex-e-minerva-na-carteira-recomendada-da-semana/""";"27/07/2020 - 15:47";"Guide troca B2W e Equatorial por Duratex e Minerva na carteira recomendada da semana";"Duratex";"B3";"BTG Pactual";"Minerva";"Via Varejo";"DTEX3";"B3SA3";"BPAC11";"BEEF3";"VVAR3";"20";"20";"20";"20";"20";"27/07/2020";2020-07-27;"27";"07";"2020";"27-07-2020";"Money Times";204;"https://www.moneytimes.com.br/guide-troca-b2w-e-equatorial-por-duratex-e-minerva-na-carteira-recomendada-da-semana/";2020-07-27;204;2020-07-27;2020-08-01;"GUIDE INVESTIMENTOS SA CORRETORA DE VALORES"
"205";205;"https://www.moneytimes.com.br/xp-continua-apostando-na-magazine-luiza-para-a-semana-veja-a-carteira/";"""https://www.moneytimes.com.br/xp-continua-apostando-na-magazine-luiza-para-a-semana-veja-a-carteira/""";"27/07/2020 - 14:57";"XP continua apostando na Magazine Luiza para a semana; veja a carteira";"Azul";"Banco do Brasil";"BRF";"Gerdau";"Magazine Luiza";"AZUL4";"BBAS3";"BRFS3";"GGBR4";"MGLU3";"20";"20";"20";"20";"20";"27/07/2020";2020-07-27;"27";"07";"2020";"27-07-2020";"Money Times";205;"https://www.moneytimes.com.br/xp-continua-apostando-na-magazine-luiza-para-a-semana-veja-a-carteira/";2020-07-27;205;2020-07-27;2020-08-01;"XP INVESTIMENTOS CCTVM S/A"
"206";206;"https://www.moneytimes.com.br/mycap-realiza-tres-trocas-em-sua-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/mycap-realiza-tres-trocas-em-sua-carteira-recomendada-semanal/""";"13/07/2020 - 11:14";"MyCap realiza três trocas em sua carteira recomendada semanal";"Itaú Unibanco";"Eztec";"Petrorio";"Lojas Americanas";"Cosan";"ITUB4";"EZTC3";"PRIO3";"LAME4";"CSNA3";"20";"20";"20";"20";"20";"13/07/2020";2020-07-13;"13";"07";"2020";"13-07-2020";"Money Times";206;"https://www.moneytimes.com.br/mycap-realiza-tres-trocas-em-sua-carteira-recomendada-semanal/";2020-07-13;206;2020-07-13;2020-07-18;"ICAP DO BRASIL CTVM LTDA"
"207";207;"https://www.moneytimes.com.br/elite-mantem-tenda-e-troca-4-acoes-em-sua-carteira-recomendada-semanal/";"""https://www.moneytimes.com.br/elite-mantem-tenda-e-troca-4-acoes-em-sua-carteira-recomendada-semanal/""";"13/07/2020 - 9:17";"Elite mantém Tenda e troca 4 ações em sua carteira recomendada semanal";"Cogna";"Lojas Americanas";"Unidas";"Tenda";"Vale";"COGN3";"LAME3";"LCAM3";"TEND3";"VALE3";"20";"20";"20";"20";"20";"13/07/2020";2020-07-13;"13";"07";"2020";"13-07-2020";"Money Times";207;"https://www.moneytimes.com.br/elite-mantem-tenda-e-troca-4-acoes-em-sua-carteira-recomendada-semanal/";2020-07-13;207;2020-07-13;2020-07-18;"ELITE CCVM LTDA"
"208";208;"https://www.moneytimes.com.br/mycap-realiza-duas-trocas-na-carteira-de-acoes-desta-semana/";"""https://www.moneytimes.com.br/mycap-realiza-duas-trocas-na-carteira-de-acoes-desta-semana/""";"15/06/2020 - 11:59";"MyCap realiza duas trocas na carteira de ações desta semana";"Qualicorp";"BR Malls";"Magazine Luiza";"Vivara";"Vale";"QUAL3";"BRML3";"MGLU3";"VIVA3";"VALE3";"20";"20";"20";"20";"20";"15/06/2020";2020-06-15;"15";"06";"2020";"15-06-2020";"Money Times";208;"https://www.moneytimes.com.br/mycap-realiza-duas-trocas-na-carteira-de-acoes-desta-semana/";2020-06-15;208;2020-06-15;2020-06-20;"ICAP DO BRASIL CTVM LTDA"
"209";209;"https://www.moneytimes.com.br/terra-realiza-3-trocas-em-sua-carteira-semanal-confia-o-portfolio/";"""https://www.moneytimes.com.br/terra-realiza-3-trocas-em-sua-carteira-semanal-confia-o-portfolio/""";"08/06/2020 - 14:23";"Terra realiza 3 trocas em sua carteira semanal; confira o portfólio";"Bradespar";"EDP";"Iguatemi";"JBS";"Carrefour";"BRAP4";"ENBR3";"IGTA3";"JBSS3";"CRFB3";"20";"20";"20";"20";"20";"08/06/2020";2020-06-08;"08";"06";"2020";"08-06-2020";"Money Times";209;"https://www.moneytimes.com.br/terra-realiza-3-trocas-em-sua-carteira-semanal-confia-o-portfolio/";2020-06-08;209;2020-06-08;2020-06-13;"TERRA INVESTIMENTOS DTVM LTDA"
"210";210;"https://www.moneytimes.com.br/guide-inclui-equatorial-e-via-varejo-na-carteira-recomendada-da-semana-ccr-e-grendene-saem/";"""https://www.moneytimes.com.br/guide-inclui-equatorial-e-via-varejo-na-carteira-recomendada-da-semana-ccr-e-grendene-saem/""";"20/07/2020 - 17:13";"Guide inclui Equatorial e Via Varejo na carteira recomendada da semana; CCR e Grendene saem";"B2W";"B3";"BTG Pactual";"Equatorial";"Via Varejo";"BTOW3";"B3SA3";"BPAC11";"EQTL3";"VVAR3";"20";"20";"20";"20";"20";"20/07/2020";2020-07-20;"20";"07";"2020";"20-07-2020";"Money Times";210;"https://www.moneytimes.com.br/guide-inclui-equatorial-e-via-varejo-na-carteira-recomendada-da-semana-ccr-e-grendene-saem/";2020-07-20;210;2020-07-20;2020-07-25;"GUIDE INVESTIMENTOS SA CORRETORA DE VALORES"
